site,date,rating,content,tokens,text_len,token_count,emoji_count,year,month,weekday,tfidf_svd_00,tfidf_svd_01,tfidf_svd_02,tfidf_svd_03,tfidf_svd_04,tfidf_svd_05,tfidf_svd_06,tfidf_svd_07,tfidf_svd_08,tfidf_svd_09,tfidf_svd_10,tfidf_svd_11,tfidf_svd_12,tfidf_svd_13,tfidf_svd_14,tfidf_svd_15
tripadvisor,2024-10-07,5,"서울 여행 중 경복궁을 방문한 것은 단연코 최고의 경험이었습니다. 이 웅장한 궁궐은 한국의 찬란한 역사와 문화를 고스란히 담고 있어, 그저 둘러보는 것만으로도 시간 여행을 하는 듯한 느낌이 들었습니다.",서울 여행 경복궁 최고 경험 웅장 궁궐 한국 찬란 역사 문화 담다 둘러보다 시간 여행,112,15,0,2024,10,0,0.22757513842363244,-0.16155474041826723,-0.12815114255625107,-0.2433963237342505,0.05554451077986809,-0.07102677135541685,0.02841114889865786,-0.04698201997620569,0.02616594590838878,0.08142672532955122,-0.0663387641415791,0.004624418205620462,-0.11560261043607332,-0.08535892543255451,-0.011163025508286909,-0.03965043889031538
tripadvisor,2024-10-07,4,휴무일 오랜만에 경복궁 나들이 다녀왔네요 평일인데도 붐비는 편이었지만 날씨가 좋아 이곳저곳 돌아다니면서 사진 찍는 재미가 쏠쏠했네요. 우연한 기회로 생과방 취소표 잡아 다녀왔는데 오랜만에 느껴보는 여유로움이라 힐링 제대로 하고 왔습니다! 한복 입고 방문하는 것도 너무 재밌을 것 같더라구요 ! 더 추워지기 전에 한번 다녀오시길 추천 드려요,휴무일 오랜만 경복궁 나들이 다녀오다 평일 붐비다 날씨 좋다 이곳저곳 돌아다니다 사진 찍다 재미 쏠쏠 우연 기회 취소 잡다 다니다 오랜만 느끼다 여유 힐링 한복 입다 재밌다 춥다 다녀오다 추천 드리다,189,31,0,2024,10,0,0.18938505796053373,-0.026182817652858643,0.12916824243684372,0.007545403837876454,0.02843252339274145,0.04087168166016773,-0.009352972073385568,0.03526755483996078,-0.028720190706411287,0.08039548672244101,-0.006545471930395192,-0.04422224140534007,-0.025200087493117702,-0.00317876868489099,-0.0003000709605119209,0.012590203079478147
tripadvisor,2024-09-30,5,친구들과 찾은 경복궁은 정말 웅장하고 아름다웠어요. 알록달록한 단청의 색감과 섬세한 건축 양식에 감탄했죠. 넓은 궁궐을 거닐며 조선시대로 시간 여행을 떠난 듯한 기분을 만끽했답니다. 한국의 역사와 아름다움을 동시에 느낄 수 있는 곳으로 추천해요!,친구 찾다 경복궁 웅장 아름답다 단청 색감 섬세 건축 양식 감탄 넓다 궁궐 거닐다 조선 시대 시간 여행 떠나다 기분 만끽 한국 역사 아름다움 동시 느끼다 추천,137,27,0,2024,9,0,0.19391148556061666,-0.1415554254640572,-0.08252444919266086,-0.11127756572748349,0.15445761207720285,-0.07149748032679806,0.024835835029024037,-0.007170290862577661,-0.04166757311488625,0.015485861689081129,0.000625070717745673,0.0475887372123721,-0.12065559886398472,-0.10886600710413047,0.037625547471051846,-0.024786866661753885
tripadvisor,2024-09-27,5,광화문 광장에 긴 김에 경복궁에 들렀어요! 광화문 월대가 복원된 이후에 첫 방문이었는데 너무 좋았습니다. 한복 입고 방문하신 분들이 많아 여행온 것 같고 덩달아 기분이 좋았어요.,광화문 광장 길다 경복궁 들르다 광화문 월대 복원 이후 좋다 한복 입다 많다 여행 덩달다 기분 좋다,99,17,0,2024,9,4,0.310136945698122,0.06359408298669857,0.1408302883543763,-0.04846892944756639,0.0004702325884001415,0.010685531323580756,-0.07215522857258576,-0.007440377255061012,-0.052032482373298716,-0.06759098521852136,-0.06079046681945592,-0.026652672778918213,0.01649229359144449,-0.041610688772878775,-0.01769712025533611,-0.025085927139712357
tripadvisor,2024-09-27,5,경복궁에 자주 산책 겸 다닙니다. 계절마다 다른 풍경을 볼 수 있어서 너무 좋습니다. 향원정 연꽃 너무 예뻐요 근정전을 지나 경회루 꼭 보시고 향원정으로 고고,경복궁 산책 다니다 계절 풍경 좋다 향원정 연꽃 예쁘다 근정전 지나다 경회루 보시다 향원정 고고,88,15,0,2024,9,4,0.13545929346423163,0.05589063347702411,0.017478773516142875,-0.04638806235571286,0.09121645997953852,0.07224810823954643,-0.05269334340351295,0.030421888318475195,-0.056406807498681835,0.0215081057889064,0.005766709890374291,-0.034426046555553785,-0.041912787026151664,-0.023420834263532062,0.23059833465627178,-0.07551904228132242
tripadvisor,2024-09-27,5,"서울에 가면서 경복궁을 가볼 일이 생각보다 많지 않은데.. 경복궁 안 쪽 공간이 생각보다 넓어서 놀랐습니다. 아름답고 멋진 궁궐이 있다는 사실을 알았으나 공원처럼 잘 꾸며진 공간이 아주 넓어서 가족 단위로 놀러와서 쉬고 가기에도 너무 좋은 것 같아요. 봄, 가을철에 산책 겸사겸사 오기에 너무 좋은 것 같아요! 적극 추천 드립니다!",서울 경복궁 많다 경복궁 공간 넓다 놀라다 아름답다 멋지다 궁궐 사실 알다 공원 꾸미다 공간 넓다 가족 단위 놀다 쉬다 좋다 가을철 산책 좋다 적극 추천 드리다,185,27,0,2024,9,4,0.26564008582004267,0.022611815571640853,-0.03822569440771566,-0.047704255115465485,0.125076264745154,0.03569595300550329,-0.11403373041856373,0.028912576411284148,-0.0018959455765898074,0.010165643647483824,-0.08358119747490818,0.07219563803820103,0.05542954758721862,-0.028767541950863958,0.021489906286309344,-0.04764830811601568
tripadvisor,2024-09-27,5,많은 외국인들이 한국문화에 관심을 가질 수 있을만큼 크고 웅장한 느낌이 너무 좋았어요. 장소 곳곳에서 해설자님 설명을 들으면서 투어를 하니 몰랏던 사실도 알게 되고 너무 좋았습니다.,많다 외국인 한국 문화 관심 가지다 크다 웅장 좋다 장소 곳곳 해설자 설명 듣다 투어 모르다 사실 알다 좋다,101,19,0,2024,9,4,0.2675525624770399,0.0803187263817817,-0.08925613330339949,-0.0974768856223451,-0.06395666367736379,-0.013767434885401381,0.0837547180509519,0.0676169699523356,-0.06721460073447852,-0.06212848804931669,-0.027821528951638,0.09936271990554771,-0.08676205471690336,0.06872727512140017,7.443667543558666e-05,0.014693156956923812
tripadvisor,2024-09-25,5,한복 입고 가니 할인도 해주고 깨끗하고 경복궁까지 가는 교통도 편리하고 쾌적하고 좋았습니다. 궁도 멋지고 걷기도 좋았어요.,한복 입다 할인 깨끗 경복궁 교통 편리 쾌적 좋다 멋지다 걷다 좋다,68,12,0,2024,9,2,0.3169051063219675,0.10381578595465148,0.17345151533336964,-0.010306074152587743,0.009246060087286234,-0.011983114926193387,-0.04156284311182935,-0.0606213454804284,-0.006829382964423749,0.045246046537185954,-0.10099830120799701,0.1049586051364319,0.1875392578966669,-0.0660961134540458,0.032415988441597994,0.003079291795019713
tripadvisor,2024-09-13,5,경복궁 여름늦더위 더운날씨지만 관광객들도 많아요 3천원 입장료있어요 재입장은 안되구요 사진찍을 포토존많아요 중간에 한옥카페 시원한 음료도 함께하면 좋아요 경복궁 의 미를 알고 포토존에서 함께하면 더더 좋아요,경복궁 여름 늦더위 덥다 날씨 관광객 많다 입장료 입장 사진 찍다 포토존 많다 중간 한옥 카페 시원 음료 좋다 경복궁 알다 포토존 좋다,115,23,0,2024,9,4,0.2744686926359179,0.03992046196330993,0.08926468955870746,-0.021857487367053213,0.0027721356695005147,0.06657879411903417,-0.1152139716802796,0.1542873475931063,-0.12281138787890186,0.0053773460175173555,-0.002271783529243852,-0.026925074290737417,0.005794633195394619,0.011200949131330401,-0.06419288268624096,0.0016924600092950077
tripadvisor,2024-09-12,5,9월에 경복궁 야간 개장에 다녀왔습니다.밤에 궁궐 관람은 처음이여서 마음이 설레였습니다.밤에 분위기 너무 좋아서 카메라로 사진 많이 찍었습니다,경복궁 야간 개장 다녀오다 궁궐 관람 처음 마음 설레이다 분위기 좋다 카메라 사진 찍다,79,14,0,2024,9,3,0.26439269247807845,0.017758120476948105,0.10210950468403258,-0.07175012242751247,0.23209223376994967,0.2856291376033076,0.09675047934293565,0.09299543687059036,0.07022974414776113,0.18471913258824524,0.17470853646601944,-0.036832572195847846,-0.100472853358981,-0.018057363782339887,-0.12243417238623693,0.05773788393867193
tripadvisor,2024-09-11,5,지금봐도 촌스럽지 않은 옛 조선의 멋이 느껴지고 한바퀴 산책하는데 볼 것도 많고 거리도 적당해서 최고의 데이트 장소입니다,조선 느끼다 산책 많다 거리 적당 최고 데이트 장소,67,9,0,2024,9,2,0.11364319572961545,-0.04276498715536096,-0.03338253303786343,-0.046331496261927445,0.013328220335376862,0.03987318530787894,-0.02158686735085414,0.1249749653315642,0.049034053087255024,-0.05588200197792111,-0.07742778700229033,0.03943429557738386,-0.1408957544503711,-0.07461914296693739,0.024721816291759114,0.09432264295512424
tripadvisor,2024-09-09,5,추석에 엄마와 함께 방문했는데 맑은 가을날씨에 고궁을 둘러보니 한층 더 아름다움이 잘 느껴졌습니다. 곧 추석인데 가족들과 함께 경복궁 나들이를 추천합니다.,추석 엄마 맑다 가을 날씨 고궁 둘러보다 아름답다 느끼다 추석 가족 경복궁 나들이 추천,86,14,0,2024,9,0,0.12533902488198992,-0.05357087981880877,-0.027309250492946538,0.01649586927170476,0.14613472425426352,0.020816363725074522,-0.0357962051681851,-0.019228351847750534,-0.101374671875595,0.020705106654764827,-0.055984701151092706,-0.0007945259713608602,-0.013796071755391744,-0.05021441887800872,0.03501419943739774,-0.06748644039872521
tripadvisor,2024-08-30,5,"한국 여행온다면 꼭 가봐야하는곳 사계절 내내 다른 매력, 시시각각 다른 매력이 가득함 ! 무료해설을 시간맞춰 들어보는것도 추천합니다!",한국 여행 사계절 매력 시시각각 다르다 매력 무료 해설 시간 맞추다 듣다 추천,74,13,0,2024,8,4,0.1305079084658131,-0.08395274988712448,-0.04886484211982598,-0.07667167431059274,-0.03326917604852146,0.03731442143982863,0.08570738819317807,-0.08887609729388671,-0.07638549150093528,0.03708961396872607,0.002592795103804677,0.0058469611855592575,-0.04102453511636869,-0.00493342924175805,-0.005937253733878728,-0.11279869045133702
tripadvisor,2024-08-30,5,"오랜만에 가족들과 나들이 갔다 왔어요! 경복궁은 뭔가 굉장히 익숙하지만, 또 방문하면 항상 오랜만이고 새롭고 그 하늘과 바람이 정말 예쁜 장소 인 것 같아요!",오랜만 가족 나들이 경복궁 익숙하다 오랜만 새롭다 하늘 바람 예쁘다 장소,88,11,0,2024,8,4,0.07478347994640341,-0.021822458455109467,0.018318185811233692,-0.0535490866689519,0.06034225395224687,0.06068047124014452,-0.03627428487876292,0.0529073363241771,-0.07445455048465585,0.027316143565023328,-0.04383309458684534,-0.03574023129033914,-0.053634565413589484,-0.029531685191603905,0.19841287821124612,-0.0394559890665065
tripadvisor,2024-08-29,5,"주말 아이들과 함께 방문했습니다! 한복을 입은 외국인분들도 많았고, 가을이라 단풍도 너무 아름다웠어요. 아이들에게 우리나라 역사에 대해 설명해 줄 수 있고 너무 좋았어요!!",주말 아이 한복 입다 외국인 많다 가을 단풍 아름답다 아이 나라 역사 대하다 설명 좋다,96,15,0,2024,8,3,0.28810843868839786,-0.026337396166064383,0.03496598683222075,0.09526700864870824,0.02130118549671616,-0.010892422591970785,0.027495064359549303,0.03453126095872349,-0.0415628037369504,-0.1324040503022408,-0.15690160213965448,0.08226030104933528,-0.11362831992294876,0.08010317205239417,0.09981179046730411,0.10901152205994209
tripadvisor,2024-08-29,5,"날씨가 점점 풀려가고, 공기도 좋고 하늘도 좋아 오늘 점심시간에 산책 겸 다녀왔습니다. 푸른 하늘과 어우러져 경북궁의 단정함과 화려함이 공존하여 구경하기 너무 좋았습니다.",날씨 풀리다 공기 좋다 하늘 좋다 오늘 점심 시간 산책 다녀오다 푸르다 하늘 어우러지다 경북 단정 화려 공존 구경 좋다,95,20,0,2024,8,3,0.19296900086715527,0.19840873434533057,-0.011509205189758918,-0.011755170115107535,0.0038143267137294577,0.026717218481472665,-0.023178317230379553,-0.00178657098550794,-0.01343252898561576,-0.003350700621155979,0.025453414263515984,-0.003899882843724507,-0.011215344538413724,-0.03283337865241633,0.025496619651866847,-0.04592029844714706
